rxn,q(gender),q(genotype),q(diet),"q(gender,genotype)","q(gender,diet)","q(genotype,diet)","q(gender,genotype,diet)"
EX_C13856_e_f,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.8104979806794569,1.0
EX_C14768_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_C14768_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_ca2_e_b,0.8737236932231282,0.7895672647166478,0.8593985044417837,0.7840296801598975,0.8941228355331231,0.573115539909205,1.0
EX_ca2_e_f,0.8737236932231282,0.7895672647166478,0.8593985044417837,0.7840296801598975,0.8941228355331231,0.573115539909205,1.0
EX_caribup__R_e_b,1.0,1.0,0.8593985044417837,1.0,0.8702069355586485,0.573115539909205,1.0
EX_caribup__R_e_f,1.0,1.0,0.8593985044417837,1.0,0.8702069355586485,0.573115539909205,1.0
EX_caribup_s_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_caribup_s_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_caro_e_b,0.8737236932231282,0.6169962528215929,0.9460960342347605,0.8198738886342521,0.9368871076720182,0.573115539909205,1.0
EX_caro_e_f,0.8737236932231282,0.6169962528215929,0.9460960342347605,0.8198738886342521,0.9368871076720182,0.573115539909205,1.0
EX_cdpea_e_b,0.8737236932231282,0.6169962528215929,0.9511627291816727,0.7351539237184478,0.9504081922720999,0.573115539909205,1.0
EX_cdpea_e_f,0.8737236932231282,0.6169962528215929,0.9511627291816727,0.7351539237184478,0.9504081922720999,0.573115539909205,1.0
EX_CE0737_e_b,0.8812831639570048,0.8624309725630792,0.9511627291816727,0.867573806985934,0.9532170763289333,0.9468547215882382,1.0
EX_CE0737_e_f,0.8812831639570048,0.8624309725630792,0.9511627291816727,0.867573806985934,0.9532170763289333,0.9468547215882382,1.0
EX_CE0955_e_b,1.0,1.0,0.9511627291816727,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
EX_CE0955_e_f,1.0,1.0,0.9511627291816727,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
EX_CE1243_e_b,0.8812831639570048,0.8624309725630792,0.9511627291816727,0.867573806985934,0.9532170763289333,0.9468547215882382,1.0
EX_CE1243_e_f,0.8812831639570048,0.8624309725630792,0.9511627291816727,0.867573806985934,0.9532170763289333,0.9468547215882382,1.0
EX_CE1261_e_b,0.8737236932231282,0.8241086871085709,0.8593985044417837,0.8358173351221353,0.8702069355586485,0.573115539909205,1.0
EX_CE1261_e_f,0.8737236932231282,0.8241086871085709,0.8593985044417837,0.8358173351221353,0.8702069355586485,0.573115539909205,1.0
EX_CE1273_e_b,1.0,0.6169962528215929,0.8593985044417837,0.6207327933383019,1.0,0.573115539909205,1.0
EX_CE1273_e_f,1.0,0.6169962528215929,0.8593985044417837,0.6207327933383019,1.0,0.573115539909205,1.0
EX_CE1401_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE1401_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE1918_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.844333329663233,0.8702069355586485,0.8104979806794569,1.0
EX_CE1918_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.844333329663233,0.8702069355586485,0.8104979806794569,1.0
EX_CE1925_e_b,0.8737236932231282,0.7313286802171989,0.8593985044417837,1.0,0.8702069355586485,0.7434510296978583,1.0
EX_CE1925_e_f,0.8737236932231282,0.7313286802171989,0.8593985044417837,1.0,0.8702069355586485,0.7434510296978583,1.0
EX_CE1926_e_b,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.939609631307449,1.0
EX_CE1926_e_f,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.939609631307449,1.0
EX_CE1950_e_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
EX_CE1950_e_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
EX_CE2172_e_b,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.8104979806794569,1.0
EX_CE2172_e_f,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.8104979806794569,1.0
EX_CE2176_e_b,0.8737236932231282,0.7353740296836329,0.9511627291816727,1.0,0.8702069355586485,0.939609631307449,1.0
EX_CE2176_e_f,0.8737236932231282,0.7353740296836329,0.9511627291816727,1.0,0.8702069355586485,0.939609631307449,1.0
EX_CE2250_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE2250_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE2510_e_b,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE2510_e_f,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE2915_e_b,0.8737236932231282,0.6169962528215929,0.8936486255964863,0.6207327933383019,0.8941228355331231,0.8623206159478842,1.0
EX_CE2915_e_f,0.8737236932231282,0.6169962528215929,0.8936486255964863,0.6207327933383019,0.8941228355331231,0.8623206159478842,1.0
EX_CE2916_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_CE2916_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_CE2917_e_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.9217373714198402,0.8962956460501853,1.0
EX_CE2917_e_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.9217373714198402,0.8962956460501853,1.0
EX_CE2934_e_b,0.8737236932231282,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.9532170763289333,0.9468547215882382,1.0
EX_CE2934_e_f,0.8737236932231282,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.9532170763289333,0.9468547215882382,1.0
EX_CE4633_e_b,0.8737236932231282,0.8383113198355097,0.8685039865653866,0.8460652564618951,0.8702069355586485,0.939609631307449,1.0
EX_CE4633_e_f,0.8737236932231282,0.8383113198355097,0.8685039865653866,0.8460652564618951,0.8702069355586485,0.939609631307449,1.0
EX_CE4722_e_b,0.8737236932231282,0.6169962528215929,0.8936486255964863,0.6207327933383019,0.8941228355331231,0.8623206159478842,1.0
EX_CE4722_e_f,0.8737236932231282,0.6169962528215929,0.8936486255964863,0.6207327933383019,0.8941228355331231,0.8623206159478842,1.0
EX_CE4723_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_CE4723_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_CE4724_e_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.9217373714198402,0.8962956460501853,1.0
EX_CE4724_e_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.9217373714198402,0.8962956460501853,1.0
EX_CE4881_e_b,0.8737236932231282,0.8383113198355097,0.8685039865653866,0.8460652564618951,0.8702069355586485,0.939609631307449,1.0
EX_CE4881_e_f,0.8737236932231282,0.8383113198355097,0.8685039865653866,0.8460652564618951,0.8702069355586485,0.939609631307449,1.0
EX_CE4890_e_b,0.8737236932231282,0.8241086871085709,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.9280304389974542,1.0
EX_CE4890_e_f,0.8737236932231282,0.8241086871085709,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.9280304389974542,1.0
EX_CE5026_e_b,0.8737236932231282,0.8241086871085709,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_CE5026_e_f,0.8737236932231282,0.8241086871085709,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_CE5304_e_b,0.8737236932231282,0.6169962528215929,1.0,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE5304_e_f,0.8737236932231282,0.6169962528215929,1.0,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE5629_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE5629_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE5643_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE5643_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE5786_e_b,0.8737236932231282,0.8241086871085709,1.0,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE5786_e_f,0.8737236932231282,0.8241086871085709,1.0,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE5787_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8941228355331231,0.6721905116517009,1.0
EX_CE5787_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8941228355331231,0.6721905116517009,1.0
EX_CE5788_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.6669349848619,1.0
EX_CE5788_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.6669349848619,1.0
EX_CE5789_e_b,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,0.8887253392012053,0.939609631307449,1.0
EX_CE5789_e_f,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,0.8887253392012053,0.939609631307449,1.0
EX_CE5791_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8941228355331231,0.6721905116517009,1.0
EX_CE5791_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8941228355331231,0.6721905116517009,1.0
EX_CE5797_e_b,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.8460652564618951,0.8702069355586485,0.7781459650108465,1.0
EX_CE5797_e_f,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.8460652564618951,0.8702069355586485,0.7781459650108465,1.0
EX_CE5798_e_b,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.8460652564618951,0.8702069355586485,0.7781459650108465,1.0
EX_CE5798_e_f,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.8460652564618951,0.8702069355586485,0.7781459650108465,1.0
EX_CE5853_e_b,0.8737236932231282,0.7313286802171989,0.8593985044417837,1.0,0.8702069355586485,0.7434510296978583,1.0
EX_CE5853_e_f,0.8737236932231282,0.7313286802171989,0.8593985044417837,1.0,0.8702069355586485,0.7434510296978583,1.0
EX_CE5854_e_b,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.939609631307449,1.0
EX_CE5854_e_f,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.939609631307449,1.0
EX_CE5867_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.0165714309853659,1.0
EX_CE5867_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.0165714309853659,1.0
EX_CE5868_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.0165714309853659,1.0
EX_CE5868_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.0165714309853659,1.0
EX_CE5869_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.0165714309853659,1.0
EX_CE5869_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.0165714309853659,1.0
EX_CE6031_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7840296801598975,0.8702069355586485,0.573115539909205,1.0
EX_CE6031_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7840296801598975,0.8702069355586485,0.573115539909205,1.0
EX_CE6205_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.844333329663233,0.8702069355586485,0.8104979806794569,1.0
EX_CE6205_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.844333329663233,0.8702069355586485,0.8104979806794569,1.0
EX_CE7082_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE7082_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_CE7172_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
EX_CE7172_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
EX_cgly_e_b,0.8737236932231282,0.8109192019988155,0.9270485872844922,0.6207327933383019,0.8702069355586485,0.8962956460501853,1.0
EX_cgly_e_f,0.8737236932231282,0.8109192019988155,0.9270485872844922,0.6207327933383019,0.8702069355586485,0.8962956460501853,1.0
EX_chol_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_chol_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cholate_e_b,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.6207327933383019,0.9504081922720999,0.9380556400015471,1.0
EX_cholate_e_f,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.6207327933383019,0.9504081922720999,0.9380556400015471,1.0
EX_cholp_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_cholp_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_chsterol_e_b,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,1.0,0.573115539909205,1.0
EX_chsterol_e_f,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,1.0,0.573115539909205,1.0
EX_chsterols_e_b,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,0.8702069355586485,0.573115539909205,1.0
EX_chsterols_e_f,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,0.8702069355586485,0.573115539909205,1.0
EX_chtn_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.8460652564618951,0.8702069355586485,0.8104979806794569,1.0
EX_chtn_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.8460652564618951,0.8702069355586485,0.8104979806794569,1.0
EX_citr__L_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7181006218652523,1.0
EX_citr__L_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7181006218652523,1.0
EX_cl_e_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.6669349848619,1.0
EX_cl_e_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.6669349848619,1.0
EX_clpnd_e_b,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_clpnd_e_f,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cmp_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,1.0,0.8702069355586485,0.573115539909205,1.0
EX_cmp_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,1.0,0.8702069355586485,0.573115539909205,1.0
EX_cmpacna_e_b,1.0,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
EX_cmpacna_e_f,1.0,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
EX_co2_e_b,0.8737236932231282,0.6774788959530532,0.8593985044417837,0.6764729881639617,0.9368871076720182,0.9150881331877794,1.0
EX_co2_e_f,0.8737236932231282,0.6774788959530532,0.8593985044417837,0.6764729881639617,0.9368871076720182,0.9150881331877794,1.0
EX_coa_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_coa_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_coke_e_b,1.0,0.7313286802171989,0.8593985044417837,0.7351539237184478,1.0,0.7434510296978583,1.0
EX_coke_e_f,1.0,0.7313286802171989,0.8593985044417837,0.7351539237184478,1.0,0.7434510296978583,1.0
EX_cortsn_e_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.573115539909205,1.0
EX_cortsn_e_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.573115539909205,1.0
EX_crm_hs_e_b,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.9504081922720999,0.573115539909205,1.0
EX_crm_hs_e_f,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.9504081922720999,0.573115539909205,1.0
EX_crtn_e_b,1.0,0.6169962528215929,0.9511627291816727,0.7351539237184478,0.8702069355586485,0.939609631307449,1.0
EX_crtn_e_f,1.0,0.6169962528215929,0.9511627291816727,0.7351539237184478,0.8702069355586485,0.939609631307449,1.0
EX_crtsl_e_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.573115539909205,1.0
EX_crtsl_e_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.573115539909205,1.0
EX_crtstrn_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_crtstrn_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cynt_e_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
EX_cynt_e_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
EX_cys__L_e_b,0.8737236932231282,1.0,0.8593985044417837,1.0,0.9504081922720999,0.8104979806794569,1.0
EX_cys__L_e_f,0.8737236932231282,1.0,0.8593985044417837,1.0,0.9504081922720999,0.8104979806794569,1.0
EX_cysam_e_b,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
EX_cysam_e_f,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
EX_cysasnmet_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cysasnmet_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cysaspphe_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cysaspphe_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cyscys_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cyscys_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cysglnmet_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.9504081922720999,0.7181006218652523,1.0
EX_cysglnmet_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.9504081922720999,0.7181006218652523,1.0
EX_cysgluhis_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cysgluhis_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cysglutrp_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cysglutrp_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cysi__L_e_b,0.8737236932231282,0.6169962528215929,0.9511627291816727,0.8587377878819831,0.8941228355331231,0.8553904150541892,1.0
EX_cysi__L_e_f,0.8737236932231282,0.6169962528215929,0.9511627291816727,0.8587377878819831,0.8941228355331231,0.8553904150541892,1.0
EX_cysleuthr_e_b,0.8812831639570048,0.8624309725630792,1.0,0.6438981697213676,0.8702069355586485,0.8104979806794569,1.0
EX_cysleuthr_e_f,0.8812831639570048,0.8624309725630792,1.0,0.6438981697213676,0.8702069355586485,0.8104979806794569,1.0
EX_cyssermet_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cyssermet_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cystyrasn_e_b,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cystyrasn_e_f,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_cytd_e_b,1.0,1.0,0.8593985044417837,0.6764729881639617,0.8702069355586485,0.573115539909205,1.0
EX_cytd_e_f,1.0,1.0,0.8593985044417837,0.6764729881639617,0.8702069355586485,0.573115539909205,1.0
EX_dad_2_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
EX_dad_2_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
EX_dchac_e_b,1.0,1.0,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dchac_e_f,1.0,1.0,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dcsptn1_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.9217373714198402,0.573115539909205,1.0
EX_dcsptn1_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.9217373714198402,0.573115539909205,1.0
EX_ddca_e_b,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_ddca_e_f,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dgmp_e_b,0.8737236932231282,0.8133490964360103,0.9460960342347605,0.8198738886342521,0.9368871076720182,0.9150881331877794,1.0
EX_dgmp_e_f,0.8737236932231282,0.8133490964360103,0.9460960342347605,0.8198738886342521,0.9368871076720182,0.9150881331877794,1.0
EX_dgtp_e_b,0.8737236932231282,0.8133490964360103,0.9460960342347605,0.8198738886342521,0.9368871076720182,0.9150881331877794,1.0
EX_dgtp_e_f,0.8737236932231282,0.8133490964360103,0.9460960342347605,0.8198738886342521,0.9368871076720182,0.9150881331877794,1.0
EX_dha_e_b,0.8737236932231282,0.8241086871085709,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dha_e_f,0.8737236932231282,0.8241086871085709,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dhap_e_b,0.8737236932231282,1.0,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7378907881038835,1.0
EX_dhap_e_f,0.8737236932231282,1.0,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7378907881038835,1.0
EX_dhbpt_e_b,0.8737236932231282,0.7895672647166478,0.8936486255964863,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dhbpt_e_f,0.8737236932231282,0.7895672647166478,0.8936486255964863,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dhdascb_e_b,0.8737236932231282,0.6169962528215929,0.8685039865653866,0.6207327933383019,0.9504081922720999,0.939609631307449,1.0
EX_dhdascb_e_f,0.8737236932231282,0.6169962528215929,0.8685039865653866,0.6207327933383019,0.9504081922720999,0.939609631307449,1.0
EX_dhglz_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_dhglz_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
EX_din_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
EX_din_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
EX_dlnlcg_e_b,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dlnlcg_e_f,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_doco13ac_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.9217373714198402,0.573115539909205,1.0
EX_doco13ac_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.9217373714198402,0.573115539909205,1.0
EX_docosac_e_b,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_docosac_e_f,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
EX_dopa_e_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.6207327933383019,0.9217373714198402,0.8962956460501853,1.0
EX_dopa_e_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.6207327933383019,0.9217373714198402,0.8962956460501853,1.0
EX_dpcoa_e_b,0.8737236932231282,1.0,0.8593985044417837,1.0,0.8702069355586485,0.573115539909205,1.0
EX_dpcoa_e_f,0.8737236932231282,1.0,0.8593985044417837,1.0,0.8702069355586485,0.573115539909205,1.0
EX_drib_e_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.8198738886342521,0.8702069355586485,0.573115539909205,1.0
EX_drib_e_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.8198738886342521,0.8702069355586485,0.573115539909205,1.0
