rxn,F_WT_(LFnC:HFnC),F_WT_(LFnC<HFnC),F_WT_(LFnC>HFnC),F_WT_(LFnC:HFC),F_WT_(LFnC<HFC),F_WT_(LFnC>HFC),F_WT_(HFnC:HFC),F_WT_(HFnC<HFC),F_WT_(HFnC>HFC),F_KO_(LFnC:HFnC),F_KO_(LFnC<HFnC),F_KO_(LFnC>HFnC),F_KO_(LFnC:HFC),F_KO_(LFnC<HFC),F_KO_(LFnC>HFC),F_KO_(HFnC:HFC),F_KO_(HFnC<HFC),F_KO_(HFnC>HFC),F_(LFnC:HFnC),F_(LFnC<HFnC),F_(LFnC>HFnC),F_(LFnC:HFC),F_(LFnC<HFC),F_(LFnC>HFC),F_(HFnC:HFC),F_(HFnC<HFC),F_(HFnC>HFC),M_WT_(LFnC:HFnC),M_WT_(LFnC<HFnC),M_WT_(LFnC>HFnC),M_WT_(LFnC:HFC),M_WT_(LFnC<HFC),M_WT_(LFnC>HFC),M_WT_(HFnC:HFC),M_WT_(HFnC<HFC),M_WT_(HFnC>HFC),M_KO_(LFnC:HFnC),M_KO_(LFnC<HFnC),M_KO_(LFnC>HFnC),M_KO_(LFnC:HFC),M_KO_(LFnC<HFC),M_KO_(LFnC>HFC),M_KO_(HFnC:HFC),M_KO_(HFnC<HFC),M_KO_(HFnC>HFC),M_(LFnC:HFnC),M_(LFnC<HFnC),M_(LFnC>HFnC),M_(LFnC:HFC),M_(LFnC<HFC),M_(LFnC>HFC),M_(HFnC:HFC),M_(HFnC<HFC),M_(HFnC>HFC),WT_(LFnC:HFnC),WT_(LFnC<HFnC),WT_(LFnC>HFnC),WT_(LFnC:HFC),WT_(LFnC<HFC),WT_(LFnC>HFC),WT_(HFnC:HFC),WT_(HFnC<HFC),WT_(HFnC>HFC),KO_(LFnC:HFnC),KO_(LFnC<HFnC),KO_(LFnC>HFnC),KO_(LFnC:HFC),KO_(LFnC<HFC),KO_(LFnC>HFC),KO_(HFnC:HFC),KO_(HFnC<HFC),KO_(HFnC>HFC),(LFnC:HFnC),(LFnC<HFnC),(LFnC>HFnC),(LFnC:HFC),(LFnC<HFC),(LFnC>HFC),(HFnC:HFC),(HFnC<HFC),(HFnC>HFC)
ETHAMPtr,0.3981267073688196,0.367544467966324,0.367544467966324,0.3981267073688196,0.367544467966324,0.367544467966324,1.0,1.0,1.0,0.07864960352514258,1.0,0.051316701949486114,1.0,1.0,1.0,0.07864960352514258,0.051316701949486114,1.0,0.10466721145843833,0.7809085271647664,0.03069856297267791,0.5,0.7335793204938506,0.15461852312844906,0.2005329447451818,0.2001929574905611,0.34541342172507367,1.0,1.0,1.0,0.5,0.7891814893221081,0.367544467966324,0.5,0.7891814893221081,0.367544467966324,0.023427088801936845,0.0,1.0,0.3981267073688196,0.367544467966324,0.367544467966324,0.09835280122947343,0.894590744661054,0.051316701949486114,0.056097912042340055,0.552786404500042,0.552786404500042,0.4651764916522547,0.7335793204938506,0.15461852312844906,0.2082799716383955,0.7335793204938506,0.15461852312844906,0.5,0.7335793204938506,0.15461852312844906,0.46524863130021765,0.7809085271647664,0.03069856297267791,0.46621370685114955,0.34541342172507367,0.2001929574905611,0.4651764916522547,0.7335793204938506,0.15461852312844906,0.5,0.7335793204938506,0.15461852312844906,0.5,0.33750185654036463,0.33750185654036463,0.43498204702409976,0.7809085271647664,0.03069856297267791,0.43498204702409976,0.7809085271647664,0.03069856297267791,1.0,1.0,1.0
ETHAt,0.1508497912391739,1.0,0.051316701949486114,1.0,1.0,1.0,0.1508497912391739,0.051316701949486114,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.056923149003329024,1.0,0.051316701949486114,0.2973962611250344,0.552786404500042,0.552786404500042,0.10917734528295087,0.051316701949486114,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.056923149003329024,1.0,0.051316701949486114,1.0,1.0,1.0,0.056923149003329024,0.051316701949486114,1.0,0.45101732462722516,0.367544467966324,0.367544467966324,0.45101732462722516,0.367544467966324,0.367544467966324,1.0,1.0,1.0,0.10332560752389919,0.7335793204938506,0.15461852312844906,0.5,0.15461852312844906,0.7335793204938506,0.04862721421950164,0.051316701949486114,1.0
EX_11_cis_retfa_e,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.08697250839995457,1.0,0.3333333333333332,0.08697250839995457,1.0,0.3333333333333332,1.0,1.0,1.0,0.289835113448498,0.552786404500042,0.552786404500042,0.289835113448498,0.552786404500042,0.552786404500042
EX_12dgr120_e,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.09381616499744216,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.30962837708843105,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.08697250839995457,1.0,0.3333333333333332,0.08697250839995457,1.0,0.3333333333333332,1.0,1.0,1.0,0.3525805358573885,0.552786404500042,0.552786404500042,0.3525805358573885,0.552786404500042,0.552786404500042,1.0,1.0,1.0
EX_13_cis_retn_e,0.09381616499744216,0.3333333333333332,1.0,1.0,1.0,1.0,0.09381616499744216,1.0,0.3333333333333332,0.5,0.7891814893221081,0.367544467966324,0.31867594411696853,0.6666666666666667,0.6666666666666667,0.25249253754692297,0.3333333333333332,1.0,0.14252470370130638,0.7335793204938506,0.15461852312844906,0.26644201389340183,0.7335793204938506,0.15461852312844906,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.1728892930755802,0.367544467966324,0.7891814893221081,0.1728892930755802,0.367544467966324,0.7891814893221081,0.07864960352514258,0.051316701949486114,1.0,0.5,0.367544467966324,0.7891814893221081,0.24678139485169465,0.7891814893221081,0.367544467966324,0.12340507663090577,0.15461852312844906,0.7335793204938506,0.16037007826470823,0.367544467966324,0.7891814893221081,0.432273563615454,0.41953112817892124,0.41953112817892124,0.15543143512944874,0.552786404500042,0.552786404500042,0.2082799716383955,0.15461852312844906,0.7335793204938506,0.46553277064758364,0.15461852312844906,0.7335793204938506,0.11293617794456912,0.33750185654036463,0.33750185654036463,0.21575608666971197,0.33750185654036463,0.33750185654036463,0.3590241674734249,0.33750185654036463,0.33750185654036463,0.041466740187135795,0.33750185654036463,0.33750185654036463,0.10016762561280229,0.33750185654036463,0.33750185654036463,0.4622424262091115,0.33750185654036463,0.33750185654036463
EX_1331tacr_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.17965866916478535,0.3333333333333332,1.0,1.0,1.0,1.0,0.17965866916478535,1.0,0.3333333333333332
EX_13dmt_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.1508497912391739,0.051316701949486114,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,0.33664498982999785,0.15461852312844906,0.7335793204938506,0.45101732462722516,0.367544467966324,0.367544467966324,0.20232838096364303,0.3333333333333332,1.0,0.10917734528295087,0.051316701949486114,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.17965866916478535,0.3333333333333332,1.0,0.30765127784525537,0.15461852312844906,0.7335793204938506,0.4760009896512532,0.367544467966324,0.367544467966324
EX_1513tacr_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.17965866916478535,1.0,0.3333333333333332,1.0,1.0,1.0,0.17965866916478535,0.3333333333333332,1.0
EX_1531tacr_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.17965866916478535,0.3333333333333332,1.0,1.0,1.0,1.0,0.17965866916478535,1.0,0.3333333333333332
EX_15dmt_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.1508497912391739,0.051316701949486114,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,0.33664498982999785,0.15461852312844906,0.7335793204938506,0.45101732462722516,0.367544467966324,0.367544467966324,0.20232838096364303,0.3333333333333332,1.0,0.10917734528295087,0.051316701949486114,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.17965866916478535,0.3333333333333332,1.0,0.30765127784525537,0.15461852312844906,0.7335793204938506,0.4760009896512532,0.367544467966324,0.367544467966324
EX_2mcit_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.09381616499744216,1.0,0.3333333333333332,0.30962837708843105,0.552786404500042,0.552786404500042,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14121267378400587,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.08697250839995457,1.0,0.3333333333333332,0.2973962611250344,0.552786404500042,0.552786404500042,0.20232838096364303,0.3333333333333332,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.07562612460949976,0.552786404500042,0.552786404500042,0.18821274549998862,0.552786404500042,0.552786404500042,0.289835113448498,0.552786404500042,0.552786404500042
EX_2oxoadp_e,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,0.1508497912391739,1.0,0.051316701949486114,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.45101732462722516,0.367544467966324,0.367544467966324,0.33664498982999785,0.7335793204938506,0.15461852312844906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.33664498982999785,0.7335793204938506,0.15461852312844906,0.1932381153856163,0.7335793204938506,0.15461852312844906,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.3566515869392288,0.7335793204938506,0.15461852312844906,0.3566515869392288,0.7335793204938506,0.15461852312844906
EX_31dmt_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.17965866916478535,1.0,0.3333333333333332,1.0,1.0,1.0,0.17965866916478535,0.3333333333333332,1.0
EX_34hpl_e,1.0,1.0,1.0,0.09381616499744216,1.0,0.3333333333333332,0.09381616499744216,1.0,0.3333333333333332,0.5,0.7891814893221081,0.367544467966324,1.0,1.0,1.0,0.5,0.367544467966324,0.7891814893221081,0.5,0.7891814893221081,0.367544467966324,0.14121267378400587,0.552786404500042,0.552786404500042,0.2207091633910268,0.367544467966324,0.7891814893221081,0.09381616499744216,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,0.406831857883396,0.41953112817892124,0.41953112817892124,0.09835280122947343,0.894590744661054,0.051316701949486114,0.03526642456744604,0.3333333333333332,1.0,0.4292931006683196,0.41953112817892124,0.41953112817892124,0.03656989982945446,0.894590744661054,0.051316701949486114,0.08697250839995457,0.3333333333333332,1.0,0.3201867697265244,0.552786404500042,0.552786404500042,0.03526642456744604,1.0,0.3333333333333332,0.3759148170229246,0.7891814893221081,0.367544467966324,0.39209561470080956,0.41953112817892124,0.41953112817892124,0.22242349578879167,0.32172333582430024,0.614384002810333,0.10283358980867774,0.7891814893221081,0.367544467966324,0.2632579950394783,0.41953112817892124,0.41953112817892124,0.027575102872501044,0.32172333582430024,0.614384002810333
EX_34hpp_e,0.25249253754692297,1.0,0.3333333333333332,0.23975006109347674,0.15461852312844906,0.7335793204938506,0.09835280122947343,0.051316701949486114,0.894590744661054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.2614083269595443,0.15461852312844906,0.7335793204938506,0.12410653949496181,0.15461852312844906,0.7335793204938506,0.25249253754692297,1.0,0.3333333333333332,0.30962837708843105,0.552786404500042,0.552786404500042,0.09381616499744216,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.08697250839995457,1.0,0.3333333333333332,0.3201867697265244,0.552786404500042,0.552786404500042,0.03526642456744604,0.3333333333333332,1.0,0.08697250839995457,1.0,0.3333333333333332,0.12340507663090577,0.15461852312844906,0.7335793204938506,0.013442755926704025,0.051316701949486114,0.894590744661054,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.07562612460949976,0.552786404500042,0.552786404500042,0.18406012534675947,0.15461852312844906,0.7335793204938506,0.014548165870626097,0.15461852312844906,0.7335793204938506
EX_35diotyr_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.17965866916478535,0.3333333333333332,1.0,0.17965866916478535,0.3333333333333332,1.0,1.0,1.0,1.0
EX_3hibup__R_e,0.09381616499744216,0.3333333333333332,1.0,0.09381616499744216,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.14121267378400587,0.552786404500042,0.552786404500042,0.03526642456744604,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.09381616499744216,1.0,0.3333333333333332,1.0,1.0,1.0,0.09381616499744216,0.3333333333333332,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.03526642456744604,0.3333333333333332,1.0,0.14121267378400587,0.552786404500042,0.552786404500042,0.20232838096364303,1.0,0.3333333333333332,0.14121267378400587,0.552786404500042,0.552786404500042,0.20232838096364303,0.3333333333333332,1.0,0.03526642456744604,0.3333333333333332,1.0,0.3434751941364719,0.552786404500042,0.552786404500042,0.07562612460949976,0.552786404500042,0.552786404500042,0.15204595271185434,0.552786404500042,0.552786404500042
EX_3hibup__S_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17965866916478535,0.3333333333333332,1.0,0.17965866916478535,0.3333333333333332,1.0,1.0,1.0,1.0
EX_3ispvs_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.17965866916478535,1.0,0.3333333333333332,1.0,1.0,1.0,0.17965866916478535,0.3333333333333332,1.0
EX_3ityr__L_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.17965866916478535,1.0,0.3333333333333332,0.17965866916478535,1.0,0.3333333333333332,1.0,1.0,1.0
EX_3moxtyr_e,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.17965866916478535,0.3333333333333332,1.0,0.17965866916478535,1.0,0.3333333333333332,0.09271094735297986,1.0,0.051316701949486114
EX_3mtp_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.09381616499744216,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.03526642456744604,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.14121267378400587,0.552786404500042,0.552786404500042,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.15204595271185434,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.15204595271185434,0.552786404500042,0.552786404500042
EX_3pg_e,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.023427088801936845,0.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,0.017047146596295252,0.552786404500042,0.552786404500042,0.14121267378400587,0.552786404500042,0.552786404500042,0.14121267378400587,0.552786404500042,0.552786404500042,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056097912042340055,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.14121267378400587,0.552786404500042,0.552786404500042,0.11431764264064548,0.552786404500042,0.552786404500042,0.35657570926448273,0.552786404500042,0.552786404500042,0.20826196849009798,0.552786404500042,0.552786404500042
EX_4abutn_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,0.2973962611250344,0.552786404500042,0.552786404500042,0.08697250839995457,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.17965866916478535,1.0,0.3333333333333332,0.289835113448498,0.552786404500042,0.552786404500042,0.08291197705833192,0.3333333333333332,1.0
EX_4hpro_LT_e,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,0.09381616499744216,1.0,0.3333333333333332,1.0,1.0,1.0,0.03526642456744604,1.0,0.3333333333333332,0.08697250839995457,1.0,0.3333333333333332,0.3201867697265244,0.552786404500042,0.552786404500042,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.09381616499744216,1.0,0.3333333333333332,0.08697250839995457,0.3333333333333332,1.0,0.3201867697265244,0.552786404500042,0.552786404500042,0.03526642456744604,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.056097912042340055,0.552786404500042,0.552786404500042,0.15543143512944874,0.552786404500042,0.552786404500042,0.3259809229337265,0.552786404500042,0.552786404500042,0.09987513672452325,0.552786404500042,0.552786404500042,0.20826196849009798,0.552786404500042,0.552786404500042
