rxn,WT_LFnC_(F:M),WT_LFnC_(F<M),WT_LFnC_(F>M),WT_HFnC_(F:M),WT_HFnC_(F<M),WT_HFnC_(F>M),WT_HFC_(F:M),WT_HFC_(F<M),WT_HFC_(F>M),WT_(F:M),WT_(F<M),WT_(F>M),KO_LFnC_(F:M),KO_LFnC_(F<M),KO_LFnC_(F>M),KO_HFnC_(F:M),KO_HFnC_(F<M),KO_HFnC_(F>M),KO_HFC_(F:M),KO_HFC_(F<M),KO_HFC_(F>M),KO_(F:M),KO_(F<M),KO_(F>M),LFnC_(F:M),LFnC_(F<M),LFnC_(F>M),HFnC_(F:M),HFnC_(F<M),HFnC_(F>M),HFC_(F:M),HFC_(F<M),HFC_(F>M),(F:M),(F<M),(F>M)
EX_lys__L_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.4355067703058287,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12522967308619987,0.4618637306526247,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.3424891047753522,0.4539324080608482,0.971811938608152
EX_M00003_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2846198075144092,0.14273035729476904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.1905694130265388,0.08519426085046605,0.971811938608152
EX_M00008_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,1.0,0.2383994545333447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.3368761559447212,0.4618637306526247,0.738948377175944,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.20207170500292046,0.9014315979574941,0.4641756056024611
EX_M00010_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3831765191834068,0.6657467377404527,0.971811938608152
EX_M00117_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_M00234_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
EX_M00241_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
EX_M00260_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_M00315_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.06753689147796932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.0801515407482797,0.971811938608152
EX_M00503_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
EX_M00510_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
EX_M01235_e,0.3589903214430057,0.7605143936117765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2956653715755268,0.5531008200928661,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3436859536439825,1.0,1.0,0.12491724816360747,0.7097459676909196,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.5453998879469515,0.971811938608152
EX_M01238_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2846198075144092,0.14273035729476904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.1905694130265388,0.08519426085046605,0.971811938608152
EX_M01820_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
EX_M01872_e,0.12599344242474478,0.47400311143863083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3285839313939858,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.4618637306526247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3162700038982878,0.6657467377404527,0.971811938608152
EX_M01881_e,0.2946340052124848,0.5111013512027504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48237015497496544,0.5531008200928661,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13667528932145356,1.0,1.0,0.33061981948302793,0.4992292175169052,0.9995726347891994,0.8672949721666248,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.5453998879469515,0.971811938608152
EX_M02053_e,0.2946340052124848,0.8335291755962076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2512480248443081,0.7479850667232424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4940201913736291,0.4618637306526247,0.9995726347891994,1.0,1.0,1.0,0.6301152216695838,1.0,1.0,0.20207170500292046,0.4539324080608482,0.971811938608152
EX_M02108_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_M02155_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_M02745_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_M02837_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.5531008200928661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37347416327159916,0.5629730414992524,0.9995726347891994,0.6206662367670013,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.5453998879469515,0.971811938608152
EX_M02956_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
EX_M03045_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.06753689147796932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.0801515407482797,0.971811938608152
EX_M03117_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,1.0,0.2383994545333447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.3368761559447212,0.4618637306526247,0.738948377175944,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.20207170500292046,0.9014315979574941,0.4641756056024611
EX_M03131_e,0.37791349052108386,0.285834388693483,1.0,1.0,1.0,1.0,1.0,0.6641127662000317,1.0,0.38466110850332497,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.4947864894796475,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7644678457669914,1.0,1.0,0.20207170500292046,0.050604443697550676,0.971811938608152
EX_M03134_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_mag_hs_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_magarachi_hs_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.5531008200928661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.28438161035052256,0.5629730414992524,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.470249190407689,0.5453998879469515,0.971811938608152
EX_maglinl_hs_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.5531008200928661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.28438161035052256,0.5629730414992524,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.470249190407689,0.5453998879469515,0.971811938608152
EX_magole_hs_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.5531008200928661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.28438161035052256,0.5629730414992524,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.470249190407689,0.5453998879469515,0.971811938608152
EX_magpalm_hs_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.5531008200928661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.28438161035052256,0.5629730414992524,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.470249190407689,0.5453998879469515,0.971811938608152
EX_magste_hs_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.5531008200928661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.28438161035052256,0.5629730414992524,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.470249190407689,0.5453998879469515,0.971811938608152
EX_malthp_e,0.12599344242474478,1.0,0.0,1.0,0.6783952215032334,1.0,1.0,1.0,1.0,0.1609898649351851,0.5531008200928661,0.09889481761122756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1954841953342252e-22,0.6719719244925138,1.0,1.0,0.12491724816360747,1.0,0.33205638310001584,1.0,0.2582068008697142,1.0,0.5983745983094798,1.0,0.02026774242233519,0.11447991263949309,0.12343186815977174,0.030798095390101827
EX_malttr_e,0.12599344242474478,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3623625865109493,0.3627084679134995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.22247500674499457,0.15690188421521636,0.971811938608152
EX_man_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8314374690918488,1.0,1.0,0.12878453262783182,1.0,0.4641756056024611,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.4987474599434357,1.0,0.4641756056024611
EX_mdz_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_mepi_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_mercplaccys_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_met__L_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_mhglz_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_mhista_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222824469263682,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3436859536439825,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.4539324080608482,0.971811938608152
EX_mlthf_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.12491724816360747,1.0,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,1.0,0.971811938608152
EX_mma_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_n2m2nmasn_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_n8aspmd_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_nac_e,0.5557795698924731,0.47400311143863083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3285839313939858,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7716636446537997,1.0,1.0,0.2547920377199325,0.4618637306526247,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.41547129203003,0.4539324080608482,0.971811938608152
EX_Nacasp_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_nad_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_ncam_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20207170500292046,1.0,0.971811938608152
EX_ndersv_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_nfdac_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_nfdlac_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222824469263682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,1.0,0.971811938608152
EX_nfdoh_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.06753689147796932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.0801515407482797,0.971811938608152
EX_nifedipine_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_npthl_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
EX_nrpphr_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.3654713419413539,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.47873987334956064,0.4539324080608482,0.971811938608152
EX_nrpphrsf_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_nrvnc_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_o2_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
EX_o2s_e,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4834169206374203,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3293536977426705,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.4550512761160447,0.08519426085046605,0.971811938608152
EX_oagd3_hs_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.03974639159181947,1.0,1.0,0.2547920377199325,0.4618637306526247,1.0,0.23210951892819584,1.0,1.0,0.18929319990260632,1.0,1.0,0.005079814930490041,0.6657467377404527,0.971811938608152
EX_oagt3_hs_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.03974639159181947,1.0,1.0,0.2547920377199325,0.4618637306526247,1.0,0.23210951892819584,1.0,1.0,0.18929319990260632,1.0,1.0,0.005079814930490041,0.6657467377404527,0.971811938608152
EX_ocdcea_e,0.2946340052124848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222824469263682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2547920377199325,1.0,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.20207170500292046,1.0,0.971811938608152
EX_odecrn_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3285839313939858,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.3162700038982878,0.6657467377404527,0.971811938608152
EX_oh1_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,1.0,0.03966729067449457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8512957929379831,1.0,1.0,0.3368761559447212,0.4618637306526247,0.738948377175944,1.0,1.0,1.0,0.6301152216695838,1.0,0.6486682832651472,0.278200507923826,0.6657467377404527,0.4641756056024611
EX_oleth_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222824469263682,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3368761559447212,0.7097459676909196,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.3506567890487968,0.6657467377404527,0.971811938608152
EX_omeprazole_e,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
