rxn,F_LFnC_(WT:KO),F_LFnC_(WT<KO),F_LFnC_(WT>KO),F_HFnC_(WT:KO),F_HFnC_(WT<KO),F_HFnC_(WT>KO),F_HFC_(WT:KO),F_HFC_(WT<KO),F_HFC_(WT>KO),F_(WT:KO),F_(WT<KO),F_(WT>KO),M_LFnC_(WT:KO),M_LFnC_(WT<KO),M_LFnC_(WT>KO),M_HFnC_(WT:KO),M_HFnC_(WT<KO),M_HFnC_(WT>KO),M_HFC_(WT:KO),M_HFC_(WT<KO),M_HFC_(WT>KO),M_(WT:KO),M_(WT<KO),M_(WT>KO),LFnC_(WT:KO),LFnC_(WT<KO),LFnC_(WT>KO),HFnC_(WT:KO),HFnC_(WT<KO),HFnC_(WT>KO),HFC_(WT:KO),HFC_(WT<KO),HFC_(WT>KO),(WT:KO),(WT<KO),(WT>KO)
CE5643te,0.657507953799812,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,0.5874818922179581,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36595046296032824,1.0,1.0,0.5035829724243257,1.0,1.0,0.5113155324615514,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
CE6031t,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,1.0,0.7842146107540795
CE6205te,1.0,1.0,1.0,0.5917571584198308,0.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,0.5868127784455004,1.0,1.0,0.6493780254684387,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.4846889113732197,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
CE7082UPKt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
CE7172UPKt,0.657507953799812,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
CH25H,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHAT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,0.6493780254684387,1.0,1.0,1.0,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,0.4775523771964567,1.0,1.0,1.0,1.0,1.0
CHATn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHOLESTTDe,0.6971875770976309,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.5035829724243257,1.0,1.0,0.5113155324615514,1.0,1.0,0.4534207611089809,0.8176325129671733,0.7842146107540795
CHOLPtr,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.8409543000223242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5196928462690862,1.0,1.0,0.5014219667854758,1.0,1.0,0.34366547317966595,0.8176325129671733,0.7842146107540795
CHOLt4,0.657507953799812,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6955447897865641,1.0,1.0,0.42833896427926466,1.0,1.0,0.5113155324615514,1.0,1.0,0.4168998528841041,0.8176325129671733,1.0
CHOLtn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHSTEROLSte,0.657507953799812,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,0.5868127784455004,1.0,1.0,1.0,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.5035829724243257,1.0,1.0,0.5113155324615514,1.0,1.0,0.4534207611089809,0.8176325129671733,0.7842146107540795
CHSTEROLt2,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,1.0,0.7842146107540795
CHSTEROLt3,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
CHSTEROLtrc,1.0,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.5057988546225176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6493780254684387,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,1.0,1.0,1.0,1.0,1.0,1.0,0.4775523771964567,1.0,1.0,0.3648983529176338,0.8176325129671733,0.7842146107540795
CHTNASE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,1.0,0.7842146107540795
CHTNASEe,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,0.5868127784455004,1.0,1.0,0.6656610070738362,1.0,1.0,1.0,1.0,1.0,0.4846889113732197,1.0,1.0,0.5035829724243257,1.0,1.0,0.4775523771964567,1.0,1.0,0.4168998528841041,0.8176325129671733,0.7842146107540795
CLFORtex,1.0,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
CLHCO3tex2,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.5084540013340879,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,1.0,1.0,1.0,0.5035829724243257,1.0,1.0,1.0,1.0,1.0,0.4534207611089809,0.8176325129671733,0.7842146107540795
CLOHtex2_1,1.0,1.0,1.0,0.633728929243726,1.0,1.0,0.7165808337623772,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,0.5868127784455004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4846889113732197,1.0,1.0,0.42833896427926466,1.0,1.0,0.5113155324615514,1.0,1.0,1.0,1.0,1.0
CO2t,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4168998528841041,0.8176325129671733,0.7842146107540795
CO2tm,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,0.5874818922179581,1.0,1.0,1.0,1.0,1.0,0.6493780254684387,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.42833896427926466,1.0,1.0,0.49253243376746325,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
COAtn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COAtp,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,1.0,0.7842146107540795
COKECBESr,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3925809047648859,0.8176325129671733,0.7842146107540795
COKEte,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3925809047648859,0.8176325129671733,0.7842146107540795
COKEtr,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3925809047648859,0.8176325129671733,0.7842146107540795
Coqe,0.6971875770976309,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,0.5868127784455004,1.0,1.0,0.6656610070738362,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.5035829724243257,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
CORTSNt,0.899028169346575,1.0,1.0,0.9928400954653938,1.0,1.0,0.7165808337623772,1.0,1.0,0.5057988546225176,1.0,1.0,0.7538621509108807,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,1.0,1.0,1.0,0.7605118829981717,1.0,1.0,0.4631274248205153,1.0,1.0,0.4775523771964567,1.0,1.0,0.43817913286486443,0.8176325129671733,0.7842146107540795
CORTSNti,0.899028169346575,1.0,1.0,0.9928400954653938,1.0,1.0,0.7165808337623772,1.0,1.0,0.5057988546225176,1.0,1.0,0.7538621509108807,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,1.0,1.0,1.0,0.7605118829981717,1.0,1.0,0.4631274248205153,1.0,1.0,0.4775523771964567,1.0,1.0,0.43817913286486443,0.8176325129671733,0.7842146107540795
CRTNsyn_cho,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6493780254684387,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.4846889113732197,1.0,1.0,0.5035829724243257,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
CRTNtr,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6493780254684387,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.4846889113732197,1.0,1.0,0.5035829724243257,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
CRTSLt,0.899028169346575,1.0,1.0,0.9928400954653938,1.0,1.0,0.7165808337623772,1.0,1.0,0.5057988546225176,1.0,1.0,0.7538621509108807,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,1.0,1.0,1.0,0.7605118829981717,1.0,1.0,0.4631274248205153,1.0,1.0,0.4775523771964567,1.0,1.0,0.43817913286486443,0.8176325129671733,0.7842146107540795
CRTSLtr,0.899028169346575,1.0,1.0,0.9928400954653938,1.0,1.0,0.7165808337623772,1.0,1.0,0.5057988546225176,1.0,1.0,0.7538621509108807,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,1.0,1.0,1.0,0.7605118829981717,1.0,1.0,0.4631274248205153,1.0,1.0,0.4775523771964567,1.0,1.0,0.43817913286486443,0.8176325129671733,0.7842146107540795
CRTSTRNt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
CYSATB0tc,0.657507953799812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
CYSB0AT3tc,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6493780254684387,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,1.0,1.0,1.0
CYSGLTH,0.657507953799812,1.0,1.0,0.650646344798326,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,0.6059300964767916,1.0,1.0,0.4775523771964567,1.0,1.0,0.5766377153486759,0.8176325129671733,0.7842146107540795
CYSGLYPTASEe_1,0.657507953799812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5084540013340879,1.0,1.0,1.0,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,0.5002730373943066,1.0,1.0,0.5035829724243257,1.0,1.0,0.4775523771964567,1.0,1.0,0.4168998528841041,0.8176325129671733,0.7842146107540795
CYSSNAT5tc,0.657507953799812,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.7215958369470945,1.0,1.0,1.0,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.5235301524085201,1.0,1.0,0.4775523771964567,1.0,1.0,0.43817913286486443,0.8176325129671733,1.0
CYSTALArBATtc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CYSTGLUex,0.6971875770976309,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,0.5868127784455004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CYSTLEUrBATtc,1.0,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
CYSTSERex,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,1.0,1.0,1.0
CYTDn,1.0,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.5057988546225176,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.5035829724243257,1.0,1.0,0.4775523771964567,1.0,1.0,1.0,1.0,1.0
CYTDt2,0.6971875770976309,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,0.0,0.6005399445194062,1.0,1.0,0.6493780254684387,1.0,1.0,0.6383600707587576,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.5197630275382111,1.0,1.0,0.4775523771964567,1.0,1.0,0.551766946299695,0.8176325129671733,0.7842146107540795
CYTDt4,0.6971875770976309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5084540013340879,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.6656610070738362,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.42833896427926466,1.0,1.0,0.5113155324615514,1.0,1.0,1.0,1.0,1.0
CYTDtn,1.0,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.5057988546225176,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.5035829724243257,1.0,1.0,0.4775523771964567,1.0,1.0,1.0,1.0,1.0
DACT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.840714265306746,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,0.42833896427926466,1.0,1.0,0.7020512892232953,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DADA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DADAe,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DADNt4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DCT,1.0,1.0,1.0,0.633728929243726,1.0,1.0,1.0,1.0,1.0,0.5057988546225176,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.6656610070738362,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,0.3810055879847982,1.0,1.0,0.5035829724243257,1.0,1.0,0.5113155324615514,1.0,1.0,0.43817913286486443,0.8176325129671733,0.7842146107540795
DGULND,0.657507953799812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,0.43817913286486443,0.8176325129671733,0.7842146107540795
DHAOX_c,0.899028169346575,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,0.5587068915931912,1.0,1.0,0.6493780254684387,1.0,1.0,0.44334056359298585,1.0,1.0,0.7129809549811577,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
DHAPtm,0.657507953799812,1.0,1.0,0.633728929243726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5874818922179581,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DHAPtr,0.657507953799812,1.0,1.0,0.633728929243726,1.0,1.0,0.7165808337623772,1.0,1.0,0.6179063419698105,1.0,1.0,0.5874818922179581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,0.6651245060633928,1.0,1.0,0.5035829724243257,1.0,1.0,0.5113155324615514,1.0,1.0,0.43817913286486443,1.0,0.7842146107540795
DHBPTt,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.5084540013340879,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,1.0,0.7842146107540795
DHGLZhc,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DHGLZtev,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DHPR2,1.0,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DINt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,0.6493780254684387,1.0,1.0,1.0,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,0.4775523771964567,1.0,1.0,1.0,1.0,1.0
DM_13_cis_oretn_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,0.6493780254684387,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DM_13_cis_retn_n,0.6971875770976309,1.0,1.0,0.5917571584198308,1.0,1.0,0.7165808337623772,1.0,1.0,0.5084540013340879,1.0,1.0,0.5874818922179581,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,0.36595046296032824,1.0,1.0,0.5035829724243257,1.0,1.0,0.5113155324615514,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
DM_15HPET_n,1.0,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,0.5587068915931912,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,0.9702917479831962,1.0,1.0,1.0,0.42833896427926466,1.0,1.0,0.4775523771964567,1.0,1.0,1.0,1.0,1.0
DM_15HPET_r,1.0,1.0,1.0,0.5917571584198308,1.0,1.0,1.0,1.0,1.0,0.38715632234041547,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,0.42833896427926466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DM_4abut_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298204066558384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3948133077019069,1.0,1.0,0.36595046296032824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3364504403111475,0.8176325129671733,1.0
DM_4abut_n,1.0,1.0,1.0,1.0,1.0,1.0,0.7165808337623772,1.0,1.0,0.5057988546225176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4775523771964567,1.0,1.0,0.4168998528841041,0.8176325129671733,0.7842146107540795
DM_4hpro_LT_m,1.0,1.0,1.0,0.633728929243726,1.0,1.0,0.7165808337623772,1.0,1.0,0.38715632234041547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6656610070738362,1.0,1.0,0.48216951482444437,1.0,0.9702917479831962,1.0,1.0,1.0,0.5035829724243257,1.0,1.0,0.4775523771964567,1.0,1.0,0.3364504403111475,0.8176325129671733,0.7842146107540795
