rxn,F_LFnC_(WT:KO),F_LFnC_(WT<KO),F_LFnC_(WT>KO),F_HFnC_(WT:KO),F_HFnC_(WT<KO),F_HFnC_(WT>KO),F_HFC_(WT:KO),F_HFC_(WT<KO),F_HFC_(WT>KO),F_(WT:KO),F_(WT<KO),F_(WT>KO),M_LFnC_(WT:KO),M_LFnC_(WT<KO),M_LFnC_(WT>KO),M_HFnC_(WT:KO),M_HFnC_(WT<KO),M_HFnC_(WT>KO),M_HFC_(WT:KO),M_HFC_(WT<KO),M_HFC_(WT>KO),M_(WT:KO),M_(WT<KO),M_(WT>KO),LFnC_(WT:KO),LFnC_(WT<KO),LFnC_(WT>KO),HFnC_(WT:KO),HFnC_(WT<KO),HFnC_(WT>KO),HFC_(WT:KO),HFC_(WT<KO),HFC_(WT>KO),(WT:KO),(WT<KO),(WT>KO)
CE2934t,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,0.19194949875651607,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.25608192561861925,0.552786404500042,0.552786404500042
CE4890te,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.17247128941430817,0.3333333333333332,1.0
CE5304t,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.09791505961498304,1.0,0.051316701949486114,1.0,1.0,1.0,0.08697250839995457,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.046163272978155125,1.0,0.051316701949486114
CE5629t,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.324703854278672,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,0.09381616499744216,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.02940170101479459,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.14675804901012796,0.552786404500042,0.552786404500042
CE5643te,0.09381616499744216,0.3333333333333332,1.0,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.08732603600401534,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.056097912042340055,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.1662100589962618,0.552786404500042,0.552786404500042
CE6031t,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.17247128941430817,1.0,0.3333333333333332
CE6205te,1.0,1.0,1.0,0.023427088801936845,0.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.19194949875651607,0.552786404500042,0.552786404500042,0.25249253754692297,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.25249253754692297,0.3333333333333332,1.0,0.324703854278672,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.15543143512944874,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.15687138147203844,0.552786404500042,0.552786404500042
CE7082UPKt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.17247128941430817,0.3333333333333332,1.0
CE7172UPKt,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.0842943857871764,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,0.08697250839995457,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.039996000799219895,0.3333333333333332,1.0
CH25H,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHAT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0
CHATn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHOLESTTDe,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.09381616499744216,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.324703854278672,0.552786404500042,0.552786404500042,0.056097912042340055,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3732990819775457,0.552786404500042,0.552786404500042
CHOLPtr,0.25249253754692297,1.0,0.3333333333333332,0.05507446209297346,0.051316701949486114,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.09028243418890891,0.15461852312844906,0.7335793204938506,0.25249253754692297,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,0.406831857883396,0.41953112817892124,0.41953112817892124,1.0,1.0,1.0,1.0,1.0,1.0,0.3310543371666054,0.15461852312844906,0.7335793204938506,0.21575608666971197,0.33750185654036463,0.33750185654036463,0.17658292041383078,0.33750185654036463,0.33750185654036463
CHOLt4,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.18065521426308945,0.15461852312844906,0.7335793204938506,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45101732462722516,0.367544467966324,0.367544467966324,0.20232838096364303,0.3333333333333332,1.0,0.3201867697265244,0.552786404500042,0.552786404500042,0.2487538030043367,0.15461852312844906,0.7335793204938506
CHOLtn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHSTEROLSte,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.09381616499744216,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.341923093445219,0.552786404500042,0.552786404500042,0.056097912042340055,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3779414637368729,0.552786404500042,0.552786404500042
CHSTEROLt2,1.0,1.0,1.0,0.1508497912391739,1.0,0.051316701949486114,1.0,1.0,1.0,0.09791505961498304,1.0,0.051316701949486114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10917734528295087,1.0,0.051316701949486114,1.0,1.0,1.0,0.08777372429124963,1.0,0.051316701949486114
CHSTEROLt3,1.0,1.0,1.0,0.1508497912391739,0.051316701949486114,1.0,1.0,1.0,1.0,0.09791505961498304,0.051316701949486114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10917734528295087,0.051316701949486114,1.0,1.0,1.0,1.0,0.08777372429124963,0.051316701949486114,1.0
CHSTEROLtrc,1.0,1.0,1.0,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.292414962828643,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.292414962828643,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,0.14121267378400587,0.552786404500042,0.552786404500042,0.19560656899190465,0.552786404500042,0.552786404500042
CHTNASE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.17247128941430817,1.0,0.3333333333333332
CHTNASEe,0.25249253754692297,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.17935262239067423,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.14121267378400587,0.552786404500042,0.552786404500042,0.25608192561861925,0.552786404500042,0.552786404500042
CLFORtex,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.17247128941430817,0.3333333333333332,1.0
CLHCO3tex2,0.25249253754692297,1.0,0.3333333333333332,0.09381616499744216,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,0.324703854278672,0.552786404500042,0.552786404500042,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,0.09381616499744216,0.3333333333333332,1.0,0.14900111348023354,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.3600098614335031,0.552786404500042,0.552786404500042
CLOHtex2_1,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.15543143512944874,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,1.0,1.0,1.0
CO2t,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.0842943857871764,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.28720938460307704,0.552786404500042,0.552786404500042
